Timestamp,Tension,Corriente,totalizado,
2025-06-22T15:30:01.251309,0,65491,0,0
2025-06-22T15:30:05.708495,334,0,0,6012
2025-06-22T15:30:07.123295,336,0,0,6048
2025-06-22T15:30:08.538168,335,0,0,6030
2025-06-22T15:30:09.953026,337,0,0,6066
2025-06-22T15:30:11.367872,335,0,0,6030
2025-06-22T15:30:12.782651,338,0,0,6084
2025-06-22T15:30:14.197602,334,0,0,6012
2025-06-22T15:30:15.616664,371,923,923,6678
2025-06-22T15:30:17.036558,373,955,1878,6714
2025-06-22T15:30:18.459566,377,995,2873,6786
2025-06-22T15:30:19.883486,379,1008,3881,6822
2025-06-22T15:30:21.305303,375,990,4871,6750
2025-06-22T15:30:22.728354,376,998,5869,6768
2025-06-22T15:30:24.152290,379,1253,7122,6822
2025-06-22T15:30:25.575235,379,1028,8150,6822
2025-06-22T15:30:26.998089,378,1023,9173,6804
2025-06-22T15:30:28.422094,375,1018,10191,6750
2025-06-22T15:30:29.844930,380,1090,11281,6840
2025-06-22T15:30:31.267965,380,1048,12329,6840
2025-06-22T15:30:32.690803,382,1068,13397,6876
2025-06-22T15:30:34.113776,378,1333,14730,6804
2025-06-22T15:30:35.536673,382,1048,15778,6876
2025-06-22T15:30:36.959643,379,1053,16831,6822
2025-06-22T15:30:38.382486,381,1068,17899,6858
2025-06-22T15:30:39.805491,380,1283,19182,6840
2025-06-22T15:30:41.228458,378,1193,20375,6804
2025-06-22T15:30:42.651418,385,1220,21595,6930
2025-06-22T15:30:44.074337,387,1205,22800,6966
2025-06-22T15:30:45.496152,373,915,23715,6714
2025-06-22T15:30:46.920159,384,1173,24888,6912
2025-06-22T15:30:48.341897,373,770,25658,6714
2025-06-22T15:30:49.765915,385,1243,26901,6930
2025-06-22T15:30:51.188919,384,1220,28121,6912
2025-06-22T15:30:52.611774,390,1395,29516,7020
2025-06-22T15:30:54.034658,389,1298,30814,7002
2025-06-22T15:30:55.457768,390,1320,32134,7020
2025-06-22T15:30:56.880573,389,1290,33424,7002
2025-06-22T15:30:58.303411,388,1228,34652,6984
2025-06-22T15:30:59.726505,389,1303,35955,7002
2025-06-22T15:31:01.149462,387,1518,37473,6966
2025-06-22T15:31:02.572202,387,1313,38786,6966
2025-06-22T15:31:03.995133,392,1338,40124,7056
2025-06-22T15:31:05.418282,390,1315,41439,7020
2025-06-22T15:31:06.840963,390,1295,42734,7020
2025-06-22T15:31:08.264050,388,1313,44047,6984
2025-06-22T15:31:09.687053,384,1650,45697,6912
2025-06-22T15:31:11.108927,366,525,46222,6588
2025-06-22T15:31:12.531713,350,145,46367,6300
2025-06-22T15:31:13.954647,345,140,46507,6210
2025-06-22T15:31:15.377749,347,128,46635,6246
2025-06-22T15:31:16.800717,343,140,46775,6174
2025-06-22T15:31:18.223625,347,130,46905,6246
2025-06-22T15:31:19.646465,342,120,47025,6156
2025-06-22T15:31:21.069435,344,113,47138,6192
2025-06-22T15:31:22.492301,342,103,47241,6156
2025-06-22T15:31:23.915234,343,115,47356,6174
2025-06-22T15:31:25.338189,342,103,47459,6156
2025-06-22T15:31:26.761092,342,120,47579,6156
2025-06-22T15:31:28.183976,345,145,47724,6210
2025-06-22T15:31:29.606966,348,145,47869,6264
2025-06-22T15:31:31.029800,344,123,47992,6192
2025-06-22T15:31:32.452804,346,128,48120,6228
2025-06-22T15:31:33.875716,342,100,48220,6156
2025-06-22T15:31:35.298643,341,110,48330,6138
2025-06-22T15:31:36.721661,344,130,48460,6192
2025-06-22T15:31:38.144498,346,108,48568,6228
2025-06-22T15:31:39.567484,345,115,48683,6210
2025-06-22T15:31:40.990302,346,113,48796,6228
2025-06-22T15:31:42.412289,342,90,48886,6156
2025-06-22T15:31:43.836113,345,148,49034,6210
2025-06-22T15:31:45.259179,343,138,49172,6174
2025-06-22T15:31:46.682078,346,100,49272,6228
2025-06-22T15:31:48.105015,344,138,49410,6192
2025-06-22T15:31:49.527904,344,120,49530,6192
2025-06-22T15:31:50.950878,346,108,49638,6228
2025-06-22T15:31:52.374757,393,1370,51008,7074
2025-06-22T15:31:53.797800,390,1410,52418,7020
2025-06-22T15:31:55.220739,396,1445,53863,7128
2025-06-22T15:31:56.641547,366,78,53941,6588
2025-06-22T15:31:58.066612,399,1458,55399,7182
2025-06-22T15:31:59.487392,342,45,55444,6156
2025-06-22T15:32:00.910362,344,40,55484,6192
2025-06-22T15:32:02.333256,339,30,55514,6102
2025-06-22T15:32:03.756270,346,30,55544,6228
2025-06-22T15:32:05.178945,342,38,55582,6156
2025-06-22T15:32:06.602074,344,20,55602,6192
2025-06-22T15:32:08.024979,341,15,55617,6138
2025-06-22T15:32:09.447958,342,28,55645,6156
2025-06-22T15:32:10.870732,343,20,55665,6174
2025-06-22T15:32:12.293788,342,30,55695,6156
2025-06-22T15:32:13.716739,342,15,55710,6156
2025-06-22T15:32:15.139640,341,23,55733,6138
2025-06-22T15:32:16.562634,339,15,55748,6102
2025-06-22T15:32:17.985452,342,13,55761,6156
2025-06-22T15:32:19.408490,342,10,55771,6156
2025-06-22T15:32:20.831327,340,15,55786,6120
2025-06-22T15:32:22.254295,342,13,55799,6156
2025-06-22T15:32:23.676137,342,5,55804,6156
2025-06-22T15:32:25.096086,343,18,55822,6174
2025-06-22T15:32:26.519065,342,10,55832,6156
2025-06-22T15:32:27.941901,338,13,55845,6084
2025-06-22T15:32:29.364903,340,18,55863,6120
2025-06-22T15:32:30.786785,342,8,55871,6156
2025-06-22T15:32:32.206671,343,13,55884,6174
2025-06-22T15:32:33.628673,338,8,55892,6084
2025-06-22T15:32:35.048503,341,20,55912,6138
2025-06-22T15:32:36.471514,342,13,55925,6156
2025-06-22T15:32:37.894350,342,15,55940,6156
2025-06-22T15:32:39.316368,340,8,55948,6120
2025-06-22T15:32:40.735240,342,3,55951,6156
2025-06-22T15:32:42.155166,340,20,55971,6120
2025-06-22T15:32:43.577038,339,8,55979,6102
2025-06-22T15:32:44.996997,345,10,55989,6210
2025-06-22T15:32:46.418805,342,8,55997,6156
2025-06-22T15:32:47.837741,340,8,56005,6120
2025-06-22T15:32:49.256632,341,8,56013,6138
2025-06-22T15:32:50.676621,340,10,56023,6120
2025-06-22T15:32:52.099458,341,13,56036,6138
2025-06-22T15:32:53.522466,341,13,56049,6138
2025-06-22T15:32:54.944304,339,8,56057,6102
2025-06-22T15:32:56.363255,338,3,56060,6084
2025-06-22T15:32:57.783211,341,10,56070,6138
2025-06-22T15:32:59.205034,340,3,56073,6120
2025-06-22T15:33:00.623887,340,8,56081,6120
2025-06-22T15:33:02.042790,342,8,56089,6156
2025-06-22T15:33:03.462780,343,15,56104,6174
2025-06-22T15:33:04.885684,339,13,56117,6102
2025-06-22T15:33:06.307634,341,8,56125,6138
2025-06-22T15:33:07.726630,339,5,56130,6102
2025-06-22T15:33:09.145358,341,8,56138,6138
2025-06-22T15:33:10.564284,339,5,56143,6102
2025-06-22T15:33:11.983195,340,8,56151,6120
2025-06-22T15:33:13.350869,342,10,56161,6156
2025-06-22T15:33:14.793451,342,3,56164,6156
2025-06-22T15:33:16.191435,342,3,56167,6156
2025-06-22T15:33:17.610537,340,8,56175,6120
2025-06-22T15:33:19.028145,338,0,56175,6084
2025-06-22T15:38:09.942476,340,0,56337,6120
2025-06-22T15:38:11.352351,336,0,56337,6048
2025-06-22T15:38:12.771081,340,0,56337,6120
2025-06-22T15:38:14.194723,339,0,56337,6102
2025-06-22T15:38:15.612859,339,0,56337,6102
2025-06-22T15:38:17.034837,398,1608,57945,7164
2025-06-22T15:38:18.457702,407,1700,59645,7326
2025-06-22T15:38:19.880540,407,1810,61455,7326
2025-06-22T15:38:21.300438,455,0,61455,8190
2025-06-22T15:38:22.719422,488,0,61455,8784
2025-06-22T15:38:24.142166,482,0,61455,8676
2025-06-22T15:38:25.561254,486,0,61455,8748
2025-06-22T15:38:26.980158,493,0,61455,8874
2025-06-22T15:38:28.399089,492,0,61455,8856
2025-06-22T15:38:29.817919,495,0,61455,8910
2025-06-22T15:38:31.236788,500,0,61455,9000
2025-06-22T15:38:32.655630,497,0,61455,8946
2025-06-22T15:38:34.074645,497,0,61455,8946
2025-06-22T15:38:35.493575,496,0,61455,8928
2025-06-22T15:38:36.912376,505,0,61455,9090
2025-06-22T15:38:38.331288,505,0,61455,9090
2025-06-22T15:38:39.750154,503,0,61455,9054
2025-06-22T15:38:41.169094,505,0,61455,9090
2025-06-22T15:38:42.587928,505,0,61455,9090
2025-06-22T15:38:44.006840,509,0,61455,9162
2025-06-22T15:38:45.425724,516,0,61455,9288
2025-06-22T15:38:46.844638,512,0,61455,9216
2025-06-22T15:38:48.263505,514,0,61455,9252
2025-06-22T15:38:49.682399,513,0,61455,9234
2025-06-22T15:38:51.105453,519,0,61455,9342
2025-06-22T15:38:52.524157,522,0,61455,9396
2025-06-22T15:38:53.943097,521,0,61455,9378
2025-06-22T15:38:55.361983,522,0,61455,9396
2025-06-22T15:38:56.780993,521,0,61455,9378
2025-06-22T15:38:58.199862,525,0,61455,9450
2025-06-22T15:38:59.618540,527,0,61455,9486
2025-06-22T15:39:01.037511,524,0,61455,9432
2025-06-22T15:39:02.456478,527,0,61455,9486
2025-06-22T15:39:03.875347,527,0,61455,9486
2025-06-22T15:39:05.294265,528,0,61455,9504
2025-06-22T15:39:06.713118,522,0,61455,9396
2025-06-22T15:39:08.132014,529,0,61455,9522
2025-06-22T15:39:09.550860,531,0,61455,9558
2025-06-22T15:39:10.969827,528,0,61455,9504
2025-06-22T15:39:12.392666,532,0,61455,9576
2025-06-22T15:39:13.811550,534,0,61455,9612
2025-06-22T15:39:15.230520,533,0,61455,9594
2025-06-22T15:39:16.649209,389,0,61455,7002
2025-06-22T15:39:18.068308,389,0,61455,7002
2025-06-22T15:39:19.487002,383,0,61455,6894
2025-06-22T15:39:20.906029,382,0,61455,6876
2025-06-22T15:39:22.324875,380,0,61455,6840
2025-06-22T15:39:23.743811,381,0,61455,6858
2025-06-22T15:39:25.162552,379,0,61455,6822
2025-06-22T15:39:26.581535,381,0,61455,6858
2025-06-22T15:39:28.000417,374,0,61455,6732
2025-06-22T15:39:29.419253,372,0,61455,6696
2025-06-22T15:39:30.838200,370,0,61455,6660
2025-06-22T15:39:32.257038,371,0,61455,6678
2025-06-22T15:39:35.298503,373,0,0,6714
2025-06-22T15:39:39.313166,369,0,0,6642
2025-06-22T15:39:40.728005,368,0,0,6624
2025-06-22T15:39:42.142831,366,0,0,6588
2025-06-22T15:39:43.557819,366,0,0,6588
2025-06-22T15:39:44.972596,366,0,0,6588
2025-06-22T15:39:46.387576,370,0,0,6660
2025-06-22T15:39:47.802255,365,0,0,6570
2025-06-22T15:39:49.217135,368,0,0,6624
2025-06-22T15:39:50.632054,365,0,0,6570
2025-06-22T15:39:52.046878,367,0,0,6606
2025-06-22T15:39:53.461843,364,0,0,6552
2025-06-22T15:39:54.876736,368,0,0,6624
2025-06-22T15:39:56.291519,363,0,0,6534
2025-06-22T15:39:57.706442,366,0,0,6588
2025-06-22T15:39:59.121248,363,0,0,6534
2025-06-22T15:40:00.536161,365,0,0,6570
2025-06-22T15:40:01.951014,366,0,0,6588
2025-06-22T15:40:03.365713,365,0,0,6570
2025-06-22T15:40:04.780697,362,0,0,6516
2025-06-22T15:40:06.195508,365,0,0,6570
2025-06-22T15:40:07.610434,364,0,0,6552
2025-06-22T15:40:09.025160,363,0,0,6534
2025-06-22T15:40:10.440167,365,0,0,6570
2025-06-22T15:40:11.854960,364,0,0,6552
2025-06-22T15:40:13.269737,363,0,0,6534
2025-06-22T15:40:14.684644,365,0,0,6570
2025-06-22T15:40:16.099590,361,0,0,6498
2025-06-22T15:40:17.514427,366,0,0,6588
2025-06-22T15:40:18.929333,363,0,0,6534
2025-06-22T15:40:20.344185,365,0,0,6570
2025-06-22T15:40:21.758984,362,0,0,6516
2025-06-22T15:40:23.173837,362,0,0,6516
2025-06-22T15:40:24.588619,360,0,0,6480
2025-06-22T15:40:26.003609,365,0,0,6570
2025-06-22T15:40:27.418357,362,0,0,6516
2025-06-22T15:40:28.833293,362,0,0,6516
2025-06-22T15:40:30.248118,363,0,0,6534
2025-06-22T15:40:31.663040,362,0,0,6516
2025-06-22T15:40:33.077775,361,0,0,6498
2025-06-22T15:40:34.492731,366,0,0,6588
2025-06-22T15:40:35.907560,360,0,0,6480
2025-06-22T15:40:37.322387,363,0,0,6534
2025-06-22T15:40:38.737234,361,0,0,6498
2025-06-22T15:40:40.152154,362,0,0,6516
2025-06-22T15:40:41.566901,360,0,0,6480
2025-06-22T15:40:42.981836,361,0,0,6498
2025-06-22T15:40:44.396641,362,0,0,6516
2025-06-22T15:40:45.811542,362,0,0,6516
2025-06-22T15:40:47.226426,361,0,0,6498
2025-06-22T15:40:48.641302,360,0,0,6480
2025-06-22T15:40:50.056124,359,0,0,6462
2025-06-22T15:40:51.471033,363,0,0,6534
2025-06-22T15:40:52.885930,360,0,0,6480
2025-06-22T15:40:54.300669,361,0,0,6498
2025-06-22T15:40:55.715788,362,0,0,6516
2025-06-22T15:40:57.130505,361,0,0,6498
2025-06-22T15:41:04.927771,358,0,0,6444
2025-06-22T15:41:06.342232,364,0,0,6552
2025-06-22T15:41:07.757076,361,0,0,6498
2025-06-22T15:41:09.171926,362,0,0,6516
2025-06-22T15:41:10.586819,360,0,0,6480
2025-06-22T15:41:12.009922,507,16950,16950,9126
2025-06-22T15:41:13.432958,514,14993,31943,9252
2025-06-22T15:41:14.855680,513,15340,47283,9234
2025-06-22T15:41:16.278750,520,14925,62208,9360
2025-06-22T15:41:17.701616,523,14988,77196,9414
2025-06-22T15:41:19.124636,527,14993,92189,9486
2025-06-22T15:41:20.548557,525,14935,107124,9450
2025-06-22T15:41:21.975520,528,14943,122067,9504
2025-06-22T15:41:23.402446,532,14810,136877,9576
2025-06-22T15:41:24.829389,534,15265,152142,9612
2025-06-22T15:41:26.256422,534,17598,169740,9612
2025-06-22T15:41:27.683302,532,16235,185975,9576
2025-06-22T15:41:29.110293,536,15320,201295,9648
2025-06-22T15:41:30.537257,537,15298,216593,9666
2025-06-22T15:41:31.964204,537,15300,231893,9666
2025-06-22T15:41:33.391152,537,15330,247223,9666
2025-06-22T15:41:34.818123,541,18475,265698,9738
2025-06-22T15:41:36.245034,535,17123,282821,9630
2025-06-22T15:41:37.672008,538,15340,298161,9684
2025-06-22T15:41:39.099055,542,15373,313534,9756
2025-06-22T15:41:40.525894,546,15373,328907,9828
2025-06-22T15:41:41.952790,540,15380,344287,9720
2025-06-22T15:41:43.379791,540,18793,363080,9720
2025-06-22T15:41:44.806788,542,17593,380673,9756
2025-06-22T15:41:46.233696,544,15390,396063,9792
2025-06-22T15:41:47.660613,541,15353,411416,9738
2025-06-22T15:41:49.087574,542,15360,426776,9756
2025-06-22T15:41:50.514563,542,15388,442164,9756
2025-06-22T15:41:51.941450,544,15420,457584,9792
2025-06-22T15:41:53.368666,541,18268,475852,9738
2025-06-22T15:41:54.795422,537,15453,491305,9666
2025-06-22T15:41:56.222350,536,15488,506793,9648
2025-06-22T15:41:57.649283,537,15455,522248,9666
2025-06-22T15:41:59.076280,532,15465,537713,9576
2025-06-22T15:42:00.503218,540,15488,553201,9720
2025-06-22T15:42:01.930125,533,18403,571604,9594
2025-06-22T15:42:03.357178,534,15445,587049,9612
2025-06-22T15:42:04.784122,537,15458,602507,9666
2025-06-22T15:42:06.211012,534,15543,618050,9612
2025-06-22T15:42:07.638048,533,15523,633573,9594
2025-06-22T15:42:09.064949,535,15518,649091,9630
2025-06-22T15:42:10.491862,533,18738,667829,9594
2025-06-22T15:42:11.918874,536,15618,683447,9648
2025-06-22T15:42:13.345749,532,15533,698980,9576
2025-06-22T15:42:14.772751,537,15528,714508,9666
2025-06-22T15:42:16.199674,531,15540,730048,9558
2025-06-22T15:42:17.626684,530,15563,745611,9540
2025-06-22T15:42:19.053708,530,18805,764416,9540
2025-06-22T15:42:20.480509,532,15565,779981,9576
2025-06-22T15:42:21.907514,536,15545,795526,9648
2025-06-22T15:42:23.334410,528,15553,811079,9504
2025-06-22T15:42:24.761342,529,15575,826654,9522
2025-06-22T15:42:26.188345,534,15563,842217,9612
2025-06-22T15:42:27.615194,534,19133,861350,9612
2025-06-22T15:42:29.042173,529,15550,876900,9522
2025-06-22T15:42:30.469203,528,15605,892505,9504
2025-06-22T15:42:31.896128,528,15615,908120,9504
2025-06-22T15:42:33.323088,531,15618,923738,9558
2025-06-22T15:42:34.749964,530,15628,939366,9540
2025-06-22T15:42:36.177009,530,15613,954979,9540
2025-06-22T15:42:37.603966,530,15590,970569,9540
2025-06-22T15:42:39.030919,531,15668,986237,9558
2025-06-22T15:42:40.458945,531,15648,1001885,9558
2025-06-22T15:42:41.885854,530,15610,1017495,9540
2025-06-22T15:42:43.312819,529,15650,1033145,9522
2025-06-22T15:42:44.739826,526,15668,1048813,9468
2025-06-22T15:42:46.166747,525,15743,1064556,9450
2025-06-22T15:42:47.593663,528,15615,1080171,9504
2025-06-22T15:42:49.020626,531,15625,1095796,9558
2025-06-22T15:42:50.447615,527,15708,1111504,9486
2025-06-22T15:42:51.874548,530,15675,1127179,9540
2025-06-22T15:42:53.301456,533,15710,1142889,9594
2025-06-22T15:42:54.728443,526,15845,1158734,9468
2025-06-22T15:42:56.155341,526,15710,1174444,9468
2025-06-22T15:42:57.582328,526,15803,1190247,9468
2025-06-22T15:42:59.009351,525,15665,1205912,9450
2025-06-22T15:43:00.436358,527,15740,1221652,9486
2025-06-22T15:43:01.863236,525,15715,1237367,9450
2025-06-22T15:43:03.290073,529,15968,1253335,9522
2025-06-22T15:43:04.717071,526,15720,1269055,9468
2025-06-22T15:43:06.144029,525,15873,1284928,9450
2025-06-22T15:43:07.570785,527,15768,1300696,9486
2025-06-22T15:43:08.997805,523,15713,1316409,9414
2025-06-22T15:43:10.424909,524,15720,1332129,9432
2025-06-22T15:52:45.487965,519,15975,7943964,9342
2025-06-22T15:52:46.915566,516,15960,7959924,9288
2025-06-22T15:52:48.455993,523,16013,7975937,9414
2025-06-22T15:52:49.771869,516,16013,7991950,9288
2025-06-22T15:52:51.201111,522,15980,8007930,9396
2025-06-22T15:52:52.630299,517,16028,8023958,9306
2025-06-22T15:52:54.059147,520,17168,8041126,9360
2025-06-22T15:52:55.488562,522,16018,8057144,9396
2025-06-22T15:52:56.916543,519,15943,8073087,9342
2025-06-22T15:52:58.345027,516,15970,8089057,9288
2025-06-22T15:52:59.773208,519,19173,8108230,9342
2025-06-22T15:53:01.201677,518,17010,8125240,9324
2025-06-22T15:53:02.629705,521,16005,8141245,9378
2025-06-22T15:53:04.057912,517,16018,8157263,9306
2025-06-22T15:53:05.485527,519,15983,8173246,9342
2025-06-22T15:53:06.913577,518,16020,8189266,9324
2025-06-22T15:53:08.341153,521,15948,8205214,9378
2025-06-22T15:53:09.768830,521,16048,8221262,9378
2025-06-22T15:53:11.196443,519,15958,8237220,9342
2025-06-22T15:53:12.624009,519,16005,8253225,9342
2025-06-22T15:53:14.051515,515,16023,8269248,9270
2025-06-22T15:53:15.478857,519,16030,8285278,9342
2025-06-22T15:53:16.906344,521,16038,8301316,9378
2025-06-22T15:53:18.334139,520,15945,8317261,9360
2025-06-22T15:53:19.761067,518,16108,8333369,9324
2025-06-22T15:53:21.188357,520,16020,8349389,9360
2025-06-22T15:53:22.615538,519,18278,8367667,9342
2025-06-22T15:53:24.042864,519,18563,8386230,9342
2025-06-22T15:53:25.470095,524,16138,8402368,9432
2025-06-22T15:53:26.897280,520,16505,8418873,9360
2025-06-22T15:53:28.324493,521,16033,8434906,9378
2025-06-22T15:53:29.751612,521,15953,8450859,9378
2025-06-22T15:53:31.178716,516,15993,8466852,9288
2025-06-22T15:53:32.605806,519,16045,8482897,9342
2025-06-22T15:53:34.032997,520,16003,8498900,9360
2025-06-22T15:53:35.462257,523,15983,8514883,9414
2025-06-22T15:53:36.887108,525,16035,8530918,9450
2025-06-22T15:53:38.314073,509,16055,8546973,9162
2025-06-22T15:53:39.741267,519,16043,8563016,9342
2025-06-22T15:53:41.168280,520,16068,8579084,9360
2025-06-22T15:53:42.595260,519,15958,8595042,9342
2025-06-22T15:53:44.022396,516,15963,8611005,9288
2025-06-22T15:53:45.449445,519,17518,8628523,9342
2025-06-22T15:53:46.876390,519,17693,8646216,9342
2025-06-22T15:53:48.303486,519,16008,8662224,9342
2025-06-22T15:53:49.730453,519,16020,8678244,9342
2025-06-22T15:53:51.157407,520,16023,8694267,9360
2025-06-22T15:53:52.584637,518,16008,8710275,9324
2025-06-22T15:53:54.011609,519,16020,8726295,9342
2025-06-22T15:53:55.438497,522,16075,8742370,9396
2025-06-22T15:53:56.865626,521,16003,8758373,9378
2025-06-22T15:53:58.288288,421,0,8758373,7578
2025-06-22T15:53:59.711365,424,0,8758373,7632
2025-06-22T15:54:01.134124,421,0,8758373,7578
2025-06-22T15:54:02.557245,422,0,8758373,7596
2025-06-22T15:54:03.980144,422,0,8758373,7596
2025-06-22T15:54:05.403130,421,0,8758373,7578
2025-06-22T15:54:06.825915,420,0,8758373,7560
2025-06-22T15:54:08.249048,421,0,8758373,7578
2025-06-22T15:54:09.671884,424,0,8758373,7632
2025-06-22T15:54:11.094974,421,0,8758373,7578
2025-06-22T15:54:12.517907,422,0,8758373,7596
2025-06-22T15:54:13.940659,424,0,8758373,7632
2025-06-22T15:54:15.363666,423,0,8758373,7614
2025-06-22T15:54:16.786644,426,0,8758373,7668
2025-06-22T15:54:18.209885,421,0,8758373,7578
2025-06-22T15:54:19.632487,422,0,8758373,7596
2025-06-22T15:54:21.055488,423,0,8758373,7614
2025-06-22T15:54:22.478375,426,0,8758373,7668
2025-06-22T15:54:23.901353,418,0,8758373,7524
2025-06-22T15:54:25.324135,422,0,8758373,7596
2025-06-22T15:54:26.747133,420,0,8758373,7560
2025-06-22T15:54:28.170190,426,0,8758373,7668
2025-06-22T15:54:29.593041,422,0,8758373,7596
2025-06-22T15:54:31.015870,425,0,8758373,7650
2025-06-22T15:54:32.438842,420,0,8758373,7560
2025-06-22T15:54:33.861893,419,0,8758373,7542
2025-06-22T15:54:35.284754,422,0,8758373,7596
2025-06-22T15:54:36.707712,419,0,8758373,7542
2025-06-22T15:54:38.130570,420,0,8758373,7560
2025-06-22T15:54:39.553640,421,0,8758373,7578
2025-06-22T15:54:40.976469,420,0,8758373,7560
2025-06-22T15:54:42.399416,421,0,8758373,7578
2025-06-22T15:54:43.822433,422,0,8758373,7596
2025-06-22T15:54:45.245273,423,0,8758373,7614
2025-06-22T15:54:46.668252,419,0,8758373,7542
2025-06-22T15:54:48.090957,424,0,8758373,7632
2025-06-22T15:54:49.514049,420,0,8758373,7560
2025-06-22T15:54:50.936898,421,0,8758373,7578
2025-06-22T15:54:52.359848,420,0,8758373,7560
2025-06-22T15:54:53.782856,421,0,8758373,7578
2025-06-22T15:54:55.205743,420,0,8758373,7560
2025-06-22T15:54:56.629010,423,0,8758373,7614
2025-06-22T15:54:58.051637,419,0,8758373,7542
2025-06-22T15:54:59.474524,422,0,8758373,7596
2025-06-22T15:55:00.897511,417,0,8758373,7506
2025-06-22T15:55:02.320343,421,0,8758373,7578
2025-06-22T15:55:03.743288,421,0,8758373,7578
2025-06-22T15:55:05.168271,423,0,8758373,7614
2025-06-22T15:55:06.589156,422,0,8758373,7596
2025-06-22T15:55:08.012210,422,0,8758373,7596
2025-06-22T15:55:09.435031,420,0,8758373,7560
2025-06-22T15:55:10.857990,422,0,8758373,7596
2025-06-22T15:55:12.280977,420,0,8758373,7560
2025-06-22T15:55:13.703812,422,0,8758373,7596
2025-06-22T15:55:15.126559,418,0,8758373,7524
2025-06-22T15:55:16.549586,422,0,8758373,7596
2025-06-22T15:55:17.972475,419,0,8758373,7542
2025-06-22T15:55:19.395484,423,0,8758373,7614
2025-06-22T15:55:20.818339,422,0,8758373,7596
2025-06-22T15:55:22.241308,421,0,8758373,7578
2025-06-22T15:55:23.664351,422,0,8758373,7596
2025-06-22T15:55:25.087217,422,0,8758373,7596
2025-06-22T15:55:26.510423,422,0,8758373,7596
2025-06-22T15:55:27.933082,422,0,8758373,7596
2025-06-22T15:55:29.355975,420,0,8758373,7560
2025-06-22T15:55:30.778865,422,0,8758373,7596
2025-06-22T15:55:32.201842,421,0,8758373,7578
2025-06-22T15:55:33.624730,421,0,8758373,7578
2025-06-22T15:55:35.047672,419,0,8758373,7542
2025-06-22T15:55:36.470561,420,0,8758373,7560
2025-06-22T15:55:37.893649,419,0,8758373,7542
2025-06-22T15:55:39.316655,420,0,8758373,7560
2025-06-22T15:55:40.739401,419,0,8758373,7542
2025-06-22T15:55:42.162381,419,0,8758373,7542
2025-06-22T15:55:43.585210,420,0,8758373,7560
2025-06-22T15:55:45.008104,420,0,8758373,7560
2025-06-22T15:55:46.431072,420,0,8758373,7560
2025-06-22T15:55:47.854008,422,0,8758373,7596
