Timestamp,Tension,Corriente,totalizado,
2025-06-25T23:07:42.691660,307,17,-162,5526
2025-06-25T23:07:44.134941,302,17,-145,5436
2025-06-25T23:07:45.577117,304,17,-128,5472
2025-06-25T23:07:47.020591,304,-71,-199,5472
2025-06-25T23:07:48.463988,305,-71,-270,5490
2025-06-25T23:07:49.906384,307,-71,-341,5526
2025-06-25T23:07:51.349776,307,-72,-413,5526
2025-06-25T23:07:52.792162,305,-73,-486,5490
2025-06-25T23:07:54.235662,308,-72,-558,5544
2025-06-25T23:07:55.678070,310,-72,-630,5580
2025-06-25T23:07:57.121595,309,-73,-703,5562
2025-06-25T23:07:58.564100,308,-73,-776,5544
2025-06-25T23:08:00.007461,307,-72,-848,5526
2025-06-25T23:08:01.450059,305,-72,-920,5490
2025-06-25T23:08:02.892588,310,-73,-993,5580
2025-06-25T23:08:04.337193,305,-73,-1066,5490
2025-06-25T23:08:05.779710,309,-73,-1139,5562
2025-06-25T23:08:07.223198,306,-72,-1211,5508
2025-06-25T23:08:08.665830,306,-73,-1284,5508
2025-06-25T23:08:10.109341,307,-73,-1357,5526
2025-06-25T23:08:11.551912,308,-73,-1430,5544
2025-06-25T23:08:12.995490,307,-73,-1503,5526
2025-06-25T23:08:14.438051,311,-73,-1576,5598
2025-06-25T23:08:15.881567,306,-73,-1649,5508
2025-06-25T23:08:17.324111,308,-73,-1722,5544
2025-06-25T23:08:18.766703,311,-74,-1796,5598
2025-06-25T23:08:20.210379,310,-74,-1870,5580
2025-06-25T23:08:21.652898,308,-74,-1944,5544
2025-06-25T23:08:23.096655,311,-73,-2017,5598
2025-06-25T23:08:24.539140,306,-74,-2091,5508
2025-06-25T23:08:25.982637,307,-74,-2165,5526
2025-06-25T23:08:27.425236,309,-74,-2239,5562
2025-06-25T23:08:28.868910,308,-75,-2314,5544
2025-06-25T23:08:30.311584,306,-73,-2387,5508
2025-06-25T23:08:31.755006,308,-74,-2461,5544
2025-06-25T23:08:33.197590,307,-74,-2535,5526
2025-06-25T23:08:34.641267,309,-74,-2609,5562
2025-06-25T23:08:36.083767,307,-74,-2683,5526
2025-06-25T23:08:37.526446,310,-74,-2757,5580
2025-06-25T23:08:38.970121,307,-75,-2832,5526
2025-06-25T23:08:40.412725,311,-75,-2907,5598
2025-06-25T23:08:41.856274,308,-75,-2982,5544
2025-06-25T23:08:43.298732,310,-74,-3056,5580
2025-06-25T23:08:44.742504,306,-74,-3130,5508
2025-06-25T23:08:46.185187,309,-75,-3205,5562
2025-06-25T23:08:47.628586,309,-75,-3280,5562
2025-06-25T23:08:49.071214,307,-75,-3355,5526
2025-06-25T23:08:50.514927,310,-75,-3430,5580
2025-06-25T23:08:51.957501,309,-76,-3506,5562
2025-06-25T23:08:53.400008,308,-75,-3581,5544
2025-06-25T23:08:54.843817,309,-76,-3657,5562
2025-06-25T23:08:56.286430,308,-75,-3732,5544
2025-06-25T23:08:57.729907,310,-76,-3808,5580
2025-06-25T23:08:59.172546,306,-75,-3883,5508
2025-06-25T23:09:00.616187,306,-76,-3959,5508
2025-06-25T23:09:02.058813,309,-76,-4035,5562
2025-06-25T23:09:03.502390,309,-79,-4114,5562
2025-06-25T23:09:04.945097,307,-79,-4193,5526
2025-06-25T23:09:06.388592,310,-79,-4272,5580
2025-06-25T23:09:07.831207,309,-79,-4351,5562
2025-06-25T23:09:09.273866,308,-79,-4430,5544
2025-06-25T23:09:10.722168,306,-78,-4508,5508
2025-06-25T23:09:12.160075,310,-77,-4585,5580
2025-06-25T23:09:13.603739,308,-77,-4662,5544
2025-06-25T23:09:15.046203,314,-76,-4738,5652
2025-06-25T23:09:16.489886,307,-76,-4814,5526
2025-06-25T23:09:17.932466,310,-76,-4890,5580
2025-06-25T23:09:19.376195,307,-76,-4966,5526
2025-06-25T23:09:20.818776,306,-76,-5042,5508
2025-06-25T23:09:22.262328,305,-77,-5119,5490
2025-06-25T23:09:23.704963,311,-77,-5196,5598
2025-06-25T23:09:25.147561,311,-76,-5272,5598
2025-06-25T23:09:26.591265,310,-77,-5349,5580
2025-06-25T23:09:28.033837,310,-78,-5427,5580
2025-06-25T23:09:29.477397,308,-76,-5503,5544
2025-06-25T23:09:30.920107,308,-77,-5580,5544
2025-06-25T23:09:32.363693,314,-78,-5658,5652
2025-06-25T23:09:33.806216,307,-77,-5735,5526
2025-06-25T23:09:35.249918,312,-77,-5812,5616
2025-06-25T23:09:36.692527,309,-77,-5889,5562
2025-06-25T23:09:38.136100,311,-78,-5967,5598
2025-06-25T23:09:39.578696,305,-77,-6044,5490
2025-06-25T23:09:41.021298,307,-79,-6123,5526
2025-06-25T23:09:42.464910,304,-80,-6203,5472
2025-06-25T23:09:43.907552,311,-79,-6282,5598
2025-06-25T23:09:45.351204,309,-78,-6360,5562
2025-06-25T23:09:46.793811,313,-78,-6438,5634
2025-06-25T23:09:48.237381,308,-77,-6515,5544
2025-06-25T23:09:49.679978,309,-78,-6593,5562
2025-06-25T23:09:51.123643,311,-78,-6671,5598
2025-06-25T23:09:52.566292,311,-78,-6749,5598
2025-06-25T23:09:54.009870,309,-78,-6827,5562
2025-06-25T23:09:55.452444,310,-80,-6907,5580
2025-06-25T23:09:56.896294,309,-78,-6985,5562
2025-06-25T23:09:58.339185,311,-78,-7063,5598
2025-06-25T23:09:59.782012,307,-78,-7141,5526
2025-06-25T23:10:20.124829,311,-80,-8260,5598
2025-06-25T23:10:22.141397,309,-79,-8339,5562
2025-06-25T23:10:22.872482,309,-79,-8418,5562
2025-06-25T23:10:24.315483,310,-80,-8498,5580
2025-06-25T23:10:25.786430,311,-80,-8578,5598
2025-06-25T23:10:27.201517,311,-79,-8657,5598
2025-06-25T23:10:28.645205,309,-80,-8737,5562
2025-06-25T23:10:30.087957,310,-80,-8817,5580
2025-06-25T23:10:31.530720,311,-84,-8901,5598
2025-06-25T23:10:32.972398,310,0,-8901,5580
2025-06-25T23:10:34.415178,311,0,-8901,5598
2025-06-25T23:10:35.858807,312,0,-8901,5616
2025-06-25T23:10:37.301467,389,0,-8901,7002
2025-06-25T23:10:38.745182,312,0,-8901,5616
2025-06-25T23:10:40.187872,310,0,-8901,5580
2025-06-25T23:10:41.631477,311,0,-8901,5598
2025-06-25T23:10:43.074140,309,0,-8901,5562
2025-06-25T23:10:44.517805,311,0,-8901,5598
2025-06-25T23:10:45.960446,305,0,-8901,5490
2025-06-25T23:10:47.403121,311,0,-8901,5598
2025-06-25T23:10:48.846791,309,0,-8901,5562
2025-06-25T23:10:50.289414,311,0,-8901,5598
2025-06-25T23:10:51.733049,311,0,-8901,5598
2025-06-25T23:10:53.175621,310,0,-8901,5580
2025-06-25T23:10:54.619726,309,0,-8901,5562
2025-06-25T23:10:56.061838,311,0,-8901,5598
2025-06-25T23:10:57.505524,309,0,-8901,5562
2025-06-25T23:10:58.948043,312,0,-8901,5616
2025-06-25T23:11:00.391772,309,0,-8901,5562
2025-06-25T23:11:01.834482,311,0,-8901,5598
2025-06-25T23:11:03.068521,308,-9,-9,5544
2025-06-25T23:11:04.507034,314,0,-9,5652
2025-06-25T23:11:06.464199,311,-83,-83,5598
2025-06-25T23:11:07.908816,313,-83,-166,5634
2025-06-25T23:11:09.351329,312,-83,-249,5616
2025-06-25T23:11:10.794876,313,-84,-333,5634
2025-06-25T23:11:12.237604,312,-83,-416,5616
2025-06-25T23:11:13.681168,312,-84,-500,5616
2025-06-25T23:11:15.123782,311,-83,-583,5598
2025-06-25T23:11:16.567408,313,-83,-666,5634
2025-06-25T23:11:18.010120,311,-83,-749,5598
2025-06-25T23:11:19.453622,313,-85,-834,5634
2025-06-25T23:11:20.896357,310,-84,-918,5580
2025-06-25T23:11:22.340014,312,-83,-1001,5616
2025-06-25T23:11:23.783761,313,-84,-1085,5634
2025-06-25T23:11:25.226223,311,-87,-1172,5598
2025-06-25T23:11:26.669795,314,-87,-1259,5652
2025-06-25T23:11:28.112540,315,-88,-1347,5670
2025-06-25T23:11:29.556129,311,-87,-1434,5598
2025-06-25T23:11:30.998660,312,-88,-1522,5616
2025-06-25T23:11:32.442421,309,-88,-1610,5562
2025-06-25T23:11:33.884901,313,-88,-1698,5634
2025-06-25T23:11:35.328486,312,-88,-1786,5616
2025-06-25T23:11:36.771145,311,-88,-1874,5598
2025-06-25T23:11:38.213931,310,-88,-1962,5580
2025-06-25T23:11:39.657469,311,-89,-2051,5598
2025-06-25T23:11:41.100161,312,-89,-2140,5616
2025-06-25T23:11:42.543706,311,-89,-2229,5598
2025-06-25T23:11:43.986454,312,-89,-2318,5616
2025-06-25T23:11:45.429869,313,-89,-2407,5634
2025-06-25T23:11:46.872434,311,-89,-2496,5598
2025-06-25T23:11:48.316063,316,-89,-2585,5688
2025-06-25T23:11:49.758762,308,-89,-2674,5544
2025-06-25T23:11:51.202363,312,-89,-2763,5616
2025-06-25T23:11:52.645069,311,-87,-2850,5598
2025-06-25T23:11:54.088503,312,-86,-2936,5616
2025-06-25T23:11:55.531133,311,-87,-3023,5598
2025-06-25T23:11:56.973717,314,-88,-3111,5652
2025-06-25T23:11:58.417374,310,-85,-3196,5580
2025-06-25T23:11:59.860024,312,-84,-3280,5616
2025-06-25T23:12:01.303568,314,-84,-3364,5652
2025-06-25T23:12:02.747064,313,-83,-3447,5634
2025-06-25T23:12:04.189735,312,-87,-3534,5616
2025-06-25T23:12:05.632448,314,-85,-3619,5652
2025-06-25T23:12:07.076189,311,-84,-3703,5598
2025-06-25T23:12:08.518578,311,-85,-3788,5598
2025-06-25T23:12:09.962151,314,-86,-3874,5652
2025-06-25T23:12:11.404821,312,-85,-3959,5616
2025-06-25T23:12:12.847398,311,-85,-4044,5598
2025-06-25T23:12:14.291070,313,-85,-4129,5634
2025-06-25T23:12:15.733489,313,-86,-4215,5634
2025-06-25T23:12:17.177289,311,-87,-4302,5598
2025-06-25T23:12:18.620014,313,-86,-4388,5634
2025-06-25T23:12:20.063370,315,-85,-4473,5670
2025-06-25T23:12:21.506214,311,-86,-4559,5598
2025-06-25T23:12:22.949773,319,-87,-4646,5742
2025-06-25T23:12:24.392352,311,-87,-4733,5598
2025-06-25T23:12:25.835873,313,-86,-4819,5634
2025-06-25T23:12:27.278537,313,-87,-4906,5634
2025-06-25T23:12:28.721186,314,-87,-4993,5652
2025-06-25T23:12:30.164733,315,-86,-5079,5670
2025-06-25T23:12:31.607449,311,-86,-5165,5598
2025-06-25T23:12:33.051083,312,-86,-5251,5616
2025-06-25T23:12:34.493656,311,-86,-5337,5598
2025-06-25T23:12:35.937221,312,-94,-5431,5616
2025-06-25T23:12:37.379798,311,-93,-5524,5598
2025-06-25T23:12:38.823445,311,-94,-5618,5598
2025-06-25T23:12:40.266047,315,-94,-5712,5670
2025-06-25T23:12:41.709625,317,-92,-5804,5706
2025-06-25T23:12:43.152259,313,-94,-5898,5634
2025-06-25T23:12:44.594815,313,-94,-5992,5634
2025-06-25T23:12:46.038515,315,-94,-6086,5670
2025-06-25T23:12:47.481124,312,-94,-6180,5616
2025-06-25T23:12:48.924771,312,-95,-6275,5616
2025-06-25T23:12:50.367363,311,-95,-6370,5598
2025-06-25T23:12:51.810790,314,-93,-6463,5652
2025-06-25T23:12:53.253483,311,-90,-6553,5598
2025-06-25T23:12:54.697175,315,-88,-6641,5670
2025-06-25T23:12:56.139818,313,-87,-6728,5634
2025-06-25T23:12:57.583402,313,-86,-6814,5634
2025-06-25T23:12:59.025929,312,-86,-6900,5616
2025-06-25T23:13:00.468569,313,-86,-6986,5634
2025-06-25T23:13:01.912193,312,-85,-7071,5616
2025-06-25T23:13:03.354776,314,-86,-7157,5652
2025-06-25T23:13:04.798524,311,-86,-7243,5598
2025-06-25T23:13:06.241066,315,-85,-7328,5670
2025-06-25T23:13:07.684609,311,-84,-7412,5598
2025-06-25T23:13:09.127192,312,-85,-7497,5616
2025-06-25T23:13:10.570870,314,-84,-7581,5652
2025-06-25T23:13:12.013462,315,-84,-7665,5670
2025-06-25T23:13:13.457160,312,-84,-7749,5616
2025-06-25T23:13:14.899726,314,-88,-7837,5652
2025-06-25T23:13:16.343282,314,-86,-7923,5652
2025-06-25T23:13:17.785904,313,-87,-8010,5634
2025-06-25T23:13:19.228498,311,-86,-8096,5598
2025-06-25T23:13:20.672145,315,-86,-8182,5670
2025-06-25T23:13:22.114684,313,-86,-8268,5634
2025-06-25T23:13:23.558242,317,-87,-8355,5706
2025-06-25T23:13:25.000955,312,-86,-8441,5616
2025-06-25T23:13:26.444548,313,-87,-8528,5634
2025-06-25T23:13:27.887178,315,-96,-8624,5670
2025-06-25T23:13:29.330831,313,-97,-8721,5634
2025-06-25T23:13:30.773487,316,-97,-8818,5688
2025-06-25T23:13:32.216968,316,-97,-8915,5688
2025-06-25T23:13:33.659673,314,-97,-9012,5652
2025-06-25T23:13:35.102230,315,-96,-9108,5670
2025-06-25T23:13:36.545849,312,-95,-9203,5616
2025-06-25T23:13:38.308102,312,-94,-94,5616
2025-06-25T23:13:39.752753,311,-92,-186,5598
2025-06-25T23:13:41.195390,312,-90,-276,5616
2025-06-25T23:13:42.638958,316,-92,-368,5688
2025-06-25T23:13:44.081653,313,-92,-460,5634
2025-06-25T23:13:45.525223,315,-89,-549,5670
2025-06-25T23:13:46.967809,313,-88,-637,5634
2025-06-25T23:13:48.411488,315,-89,-726,5670
2025-06-25T23:13:49.854045,313,-90,-816,5634
2025-06-25T23:13:51.297554,313,-89,-905,5634
2025-06-25T23:13:52.740223,313,-89,-994,5634
2025-06-25T23:13:54.183889,314,-90,-1084,5652
2025-06-25T23:13:55.627531,313,-89,-1173,5634
2025-06-25T23:13:57.070116,314,-98,-1271,5652
2025-06-25T23:13:58.513865,315,-96,-1367,5670
2025-06-25T23:13:59.956426,315,-93,-1460,5670
2025-06-25T23:14:01.399968,311,-90,-1550,5598
2025-06-25T23:14:02.842584,316,-97,-1647,5688
2025-06-25T23:14:04.286249,314,-95,-1742,5652
2025-06-25T23:14:05.728811,314,-93,-1835,5652
2025-06-25T23:14:07.172340,315,-91,-1926,5670
2025-06-25T23:14:08.614985,316,-89,-2015,5688
2025-06-25T23:14:10.057535,316,-90,-2105,5688
2025-06-25T23:14:11.501218,314,-90,-2195,5652
2025-06-25T23:14:12.943858,314,-92,-2287,5652
2025-06-25T23:14:14.387551,315,-92,-2379,5670
2025-06-25T23:14:15.830009,313,-92,-2471,5634
2025-06-25T23:14:17.273627,315,-90,-2561,5670
2025-06-25T23:14:18.716313,314,-91,-2652,5652
2025-06-25T23:14:20.159900,315,-90,-2742,5670
2025-06-25T23:14:21.602543,316,-91,-2833,5688
2025-06-25T23:14:23.046121,314,-91,-2924,5652
2025-06-25T23:14:24.488770,313,-91,-3015,5634
2025-06-25T23:14:26.342199,320,-91,314,5760
2025-06-25T23:14:27.819208,315,-91,-182,5670
2025-06-25T23:14:29.261877,311,-91,-273,5598
2025-06-25T23:14:30.705414,315,-91,-364,5670
2025-06-25T23:14:32.148117,312,-93,-457,5616
2025-06-25T23:14:33.591669,319,-93,-550,5742
2025-06-25T23:14:35.835521,2,2,2,36
2025-06-25T23:14:35.882400,2,2,2,36
2025-06-25T23:14:35.931397,2,2,2,36
2025-06-25T23:14:35.979320,2,2,2,36
2025-06-25T23:14:36.028413,2,2,2,36
2025-06-25T23:14:36.076306,2,2,2,36
2025-06-25T23:14:36.124415,2,2,2,36
2025-06-25T23:14:36.173443,2,2,2,36
2025-06-25T23:14:36.221351,2,2,2,36
2025-06-25T23:14:36.270492,2,2,2,36
2025-06-25T23:14:36.318342,2,2,2,36
2025-06-25T23:14:36.366346,2,2,2,36
2025-06-25T23:14:36.415321,2,2,2,36
2025-06-25T23:14:36.463215,2,2,2,36
2025-06-25T23:14:36.511359,2,2,2,36
2025-06-25T23:14:36.560170,2,2,2,36
2025-06-25T23:14:36.608243,2,2,2,36
2025-06-25T23:14:36.999170,345,-240,-240,6210
2025-06-25T23:14:38.438846,315,0,-240,5670
2025-06-25T23:14:39.878502,314,0,-240,5652
2025-06-25T23:14:41.320982,316,0,-240,5688
2025-06-25T23:14:42.760769,314,0,-240,5652
2025-06-25T23:14:44.203273,315,0,-240,5670
2025-06-25T23:14:45.641932,312,0,-240,5616
2025-06-25T23:14:47.081493,316,0,-240,5688
2025-06-25T23:14:48.520082,315,0,-240,5670
2025-06-25T23:14:49.959692,312,0,-240,5616
2025-06-25T23:14:51.402247,315,0,-240,5670
2025-06-25T23:14:52.165688,2,2,2,36
2025-06-25T23:14:52.213571,2,2,2,36
2025-06-25T23:14:54.113172,322,-94,-94,5796
2025-06-25T23:14:55.557921,313,-95,-189,5634
2025-06-25T23:14:57.000502,314,-93,-282,5652
2025-06-25T23:14:58.444040,313,-92,-374,5634
2025-06-25T23:14:59.886763,311,-93,-467,5598
2025-06-25T23:15:01.330298,316,-92,-559,5688
2025-06-25T23:15:02.772910,312,-91,-650,5616
2025-06-25T23:15:04.216536,314,-95,-745,5652
2025-06-25T23:15:05.660100,312,-103,-848,5616
2025-06-25T23:15:07.103760,315,-105,-953,5670
2025-06-25T23:15:08.547403,312,-106,-1059,5616
2025-06-25T23:15:09.989997,313,-106,-1165,5634
2025-06-25T23:15:11.433649,313,-106,-1271,5634
2025-06-25T23:15:12.876267,313,-107,-1378,5634
2025-06-25T23:15:14.319844,314,-107,-1485,5652
2025-06-25T23:15:15.762424,316,-107,-1592,5688
2025-06-25T23:15:17.206134,313,-107,-1699,5634
2025-06-25T23:15:18.652632,314,-106,-1805,5652
2025-06-25T23:15:20.096297,313,-106,-1911,5634
2025-06-25T23:15:21.542850,315,-105,-2016,5670
2025-06-25T23:15:22.986576,315,-103,-2119,5670
2025-06-25T23:15:24.433048,314,-103,-2222,5652
2025-06-25T23:15:25.876634,316,-103,-2325,5688
2025-06-25T23:15:27.323521,315,-103,-2428,5670
2025-06-25T23:15:28.767018,313,-108,-2536,5634
2025-06-25T23:15:30.213665,318,-108,-2644,5724
2025-06-25T23:15:31.657080,318,-108,-2752,5724
2025-06-25T23:15:33.103834,316,-109,-2861,5688
2025-06-25T23:15:34.546430,312,-108,-2969,5616
2025-06-25T23:15:35.989908,313,-109,-3078,5634
2025-06-25T23:15:37.432569,315,-109,-3187,5670
2025-06-25T23:15:38.876186,317,-110,-3297,5706
2025-06-25T23:15:40.318752,312,-109,-3406,5616
2025-06-25T23:15:41.762464,314,-109,-3515,5652
2025-06-25T23:15:43.208994,311,-109,-3624,5598
2025-06-25T23:15:44.652736,318,-110,-3734,5724
2025-06-25T23:15:46.099231,310,-109,-3843,5580
2025-06-25T23:15:47.543008,315,-109,-3952,5670
2025-06-25T23:15:48.989483,314,-110,-4062,5652
2025-06-25T23:15:50.433139,317,-110,-4172,5706
2025-06-25T23:15:51.879612,315,-109,-4281,5670
2025-06-25T23:15:53.322183,315,-110,-4391,5670
2025-06-25T23:15:54.765822,314,-111,-4502,5652
2025-06-25T23:15:56.208510,317,-110,-4612,5706
2025-06-25T23:15:57.652054,315,-109,-4721,5670
2025-06-25T23:15:59.094668,315,-111,-4832,5670
2025-06-25T23:16:00.538333,313,-110,-4942,5634
2025-06-25T23:16:01.984960,317,-110,-5052,5706
2025-06-25T23:16:03.428499,315,-110,-5162,5670
2025-06-25T23:16:04.875156,316,-110,-5272,5688
2025-06-25T23:16:06.318809,315,-110,-5382,5670
2025-06-25T23:16:07.765442,318,-109,-5491,5724
2025-06-25T23:16:09.208848,313,-110,-5601,5634
2025-06-25T23:16:10.655646,318,-109,-5710,5724
2025-06-25T23:16:12.099144,312,-109,-5819,5616
2025-06-25T23:16:13.545770,315,-108,-5927,5670
2025-06-25T23:16:14.988439,312,-108,-6035,5616
2025-06-25T23:16:16.432045,317,-109,-6144,5706
2025-06-25T23:16:17.874562,318,-110,-6254,5724
2025-06-25T23:16:19.318169,313,-108,-6362,5634
2025-06-25T23:16:20.760797,316,-108,-6470,5688
2025-06-25T23:16:22.204495,315,-110,-6580,5670
2025-06-25T23:16:23.651056,311,-109,-6689,5598
2025-06-25T23:16:25.094682,316,-109,-6798,5688
2025-06-25T23:16:26.541225,311,-106,-6904,5598
2025-06-25T23:16:27.984938,313,-105,-7009,5634
2025-06-25T23:16:29.431427,316,-104,-7113,5688
2025-06-25T23:16:30.874034,317,-99,-7212,5706
2025-06-25T23:16:32.316661,316,-97,-7309,5688
2025-06-25T23:16:33.760304,318,-105,-7414,5724
2025-06-25T23:16:35.203959,313,-104,-7518,5634
2025-06-25T23:16:36.646611,317,-104,-7622,5706
2025-06-25T23:16:38.090143,314,-102,-7724,5652
2025-06-25T23:16:39.532754,316,-104,-7828,5688
2025-06-25T23:16:40.976241,312,-103,-7931,5616
2025-06-25T23:16:42.418974,318,-104,-8035,5724
2025-06-25T23:16:43.862521,315,-113,-8148,5670
2025-06-25T23:16:45.309243,316,-109,-8257,5688
2025-06-25T23:16:46.752715,312,-107,-8364,5616
2025-06-25T23:16:48.199426,317,-104,-8468,5706
2025-06-25T23:16:49.643046,315,-107,-8575,5670
2025-06-25T23:16:51.089489,313,-104,-8679,5634
2025-06-25T23:16:52.533267,315,-105,-8784,5670
2025-06-25T23:16:53.979924,319,-118,-8902,5742
2025-06-25T23:16:55.422421,316,-118,-9020,5688
2025-06-25T23:16:56.866089,316,-117,-9137,5688
2025-06-25T23:16:58.308672,314,-118,-9255,5652
2025-06-25T23:16:59.752258,317,-118,-9373,5706
2025-06-25T23:17:01.194870,316,-119,-9492,5688
2025-06-25T23:17:02.638488,316,-119,-9611,5688
2025-06-25T23:17:04.085057,316,-119,-9730,5688
2025-06-25T23:17:05.528713,315,-120,-9850,5670
2025-06-25T23:17:06.975324,314,-118,-9968,5652
2025-06-25T23:17:08.419949,316,-117,-10085,5688
2025-06-25T23:17:09.866603,315,-114,-10199,5670
2025-06-25T23:17:11.314178,315,-111,-10310,5670
2025-06-25T23:17:12.760761,315,-107,-10417,5670
2025-06-25T23:17:14.208545,315,-102,-10519,5670
2025-06-25T23:17:15.654015,315,-98,-10617,5670
2025-06-25T23:17:17.097650,316,-96,-10713,5688
2025-06-25T23:17:18.544195,316,-96,-10809,5688
2025-06-25T23:17:19.986817,316,-97,-10906,5688
2025-06-25T23:17:21.430455,313,-96,-11002,5634
2025-06-25T23:17:22.873079,319,-97,-11099,5742
2025-06-25T23:17:24.316621,318,-95,-11194,5724
2025-06-25T23:17:25.759174,315,-95,-11289,5670
2025-06-25T23:17:27.202880,317,-95,-11384,5706
2025-06-25T23:17:28.649508,314,-95,-11479,5652
2025-06-25T23:17:30.093121,316,-94,-11573,5688
2025-06-25T23:17:31.539882,318,-95,-11668,5724
2025-06-25T23:17:32.983298,313,-94,-11762,5634
2025-06-25T23:17:34.430026,315,-94,-11856,5670
2025-06-25T23:17:35.873535,313,-97,-11953,5634
2025-06-25T23:17:37.321116,318,-122,-12075,5724
2025-06-25T23:17:38.768770,313,-123,-12198,5634
2025-06-25T23:17:40.215399,318,-122,-12320,5724
2025-06-25T23:17:41.662887,314,-123,-12443,5652
2025-06-25T23:17:43.109570,319,-123,-12566,5742
2025-06-25T23:17:44.556147,317,-123,-12689,5706
2025-06-25T23:17:46.003759,319,-123,-12812,5742
2025-06-25T23:17:47.451409,316,-124,-12936,5688
2025-06-25T23:17:48.897974,319,-123,-13059,5742
2025-06-25T23:17:50.344631,315,-124,-13183,5670
2025-06-25T23:17:51.792211,315,-124,-13307,5670
2025-06-25T23:17:53.238815,317,-124,-13431,5706
2025-06-25T23:17:54.686410,318,-125,-13556,5724
2025-06-25T23:17:56.133009,314,-124,-13680,5652
2025-06-25T23:17:57.580662,316,-125,-13805,5688
2025-06-25T23:17:59.027213,318,-125,-13930,5724
2025-06-25T23:18:00.475019,319,-126,-14056,5742
2025-06-25T23:18:01.921496,319,-126,-14182,5742
2025-06-25T23:18:03.369128,319,-126,-14308,5742
2025-06-25T23:18:04.815746,313,-126,-14434,5634
2025-06-25T23:18:06.263356,319,-125,-14559,5742
2025-06-25T23:18:07.709976,316,-127,-14686,5688
2025-06-25T23:18:09.157507,317,-127,-14813,5706
2025-06-25T23:18:10.604190,314,-128,-14941,5652
2025-06-25T23:18:12.051832,319,-126,-15067,5742
2025-06-25T23:18:13.498340,316,-127,-15194,5688
2025-06-25T23:18:14.945943,320,-128,-15322,5760
2025-06-25T23:18:16.392723,315,-128,-15450,5670
